AgendaItemID,MeetingDate,ProjectTitle,LocationName,Location,Latitude,Longitude,CoordinateType,GeocodeConfidence,GeocodeSource,GeocoderDisplayName,EvidenceStatus,EvidenceReason,EvidenceSnippet,Document_Link
175,2017-02-28,"APPROVED BY COUNCIL MARCH 15, 2017 FINAL ACTION AGENDA/MINUTES Village of Estero and City ",Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"APPROVED BY COUNCIL MARCH 15, 2017 FINAL ACTION AGENDA/MINUTES Village of Estero and City of Bonita Springs Joint Workshop Estero Fire Rescue 21500 Three Oaks Parkway Estero, FL 33928 February 28, 2017 10:00 a.m. 1. CALL TO ORDER AND WELCOME: 10:00 a.m. - Mayors Batos and Simmons 2. PLEDGE OF ALLEGIANCE: Led by Mayor Simmons. 3. ROLL CALL: Present - Village ofEstero: Mayor Nick Batos - District 6, Vice Mayor Howard Levitan - District 2, Councilmember Bill Ribble - District 1, Councilmember Do...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/022817%20Joint%20Workshop%20with%20Bonita%20Springs%20City%20Council%20Approved%20Minutes.pdf
80,2024-01-24,Approval of agreement between the Village and the School Board of Lee County for the acquisition of a parcel of land along Three Oaks Parkway in Estero,Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,Approval of agreement between the Village and the School Board of Lee County for the acquisition of a parcel of land along Three Oaks Parkway in Estero. Action: Approved Agreement of Purchase and Sale Agreement for the purchase of 20897 Three Oaks Parkway,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/01242024%20minutes.pdf
894,2021-09-22,Architectural Services for PreK-8 School on Three Oaks Parkway,Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Architectural Services for PreK-8 School on Three Oaks Parkway. Action: Approved a contract, via a piggybacking of the School District's bid, with Harvard Jolly Architecture in the amount of $98,000 to provide architectural and engineering services for additional athletic facilities at the proposed new School District of Lee County PreK-8 School on Three Oaks Parkway, approve a contingency fund amount of $9,800 (an amount equal to 10% of the total project cost) to cover unforeseen circumstanc...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/09222021%20minutes.pdf
626,2024-07-03,Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths,Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths. Action: Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/07032024%20minutes.pdf
1079,2024-11-06,Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths,Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths. Action: Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11062024%20minutes.pdf
599,2015-06-24,"adopted prior to December 31, 2014; however, it is an exemption that the Village will get ",Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"adopted prior to December 31, 2014; however, it is an exemption that the Village will get next year. Attorney Saunders added that it only applied to the very small millage that the Village of Estero would be levying. Discussion followed regarding the net effect on tax payers. Vice Mayor Levitan inquired whether a resolution would need to be adopted every year. Village Manager Peter Lombardi responded that the Village would need to adopt an ordinance because the County ordinance excludes the i...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/062415%20Workshop%20Approved%20Minutes.pdf
1320,2019-09-04,Continued first reading of Ordinance No. 2019-27 and referred it to the Design Review Boar,Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,Continued first reading of Ordinance No. 2019-27 and referred it to the Design Review Board to review the concems/issues that Councilmembers raised related to: the lack of details in the Pattern Book; landscaping buffer (berm) details on the north side of the property; additional detail on landscaping along Corkscrew Road and Three Oaks Parkway; the failing condition of the roadway in front of the property; utilities shielding; information related to the opening date of the business and how i...,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-09-04%20Council%20Meeting%20Approved%20Minutes.pdf
794,2023-09-07,Three Oaks Parkway Monument Sign Contract EC 2019-66 STA 41,Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Three Oaks Parkway Monument Sign Contract EC 2019-66 STA 41. Action: Approved award EC 2019-66 Supplemental Task Authorization (STA)- 41 for the engagement of a Contractor to construct and install a monument sign on Three Oaks Parkway at a total cost of $74,449, approve a contingency fund amount of $7,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/09072023%20minutes.pdf
1409,2020-04-22,"APPROVED BY THE COUNCIL MAY 27, 2020 COVID-19 NOTICE: Pursuant to Executive Order No. 20-6",Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"APPROVED BY THE COUNCIL MAY 27, 2020 COVID-19 NOTICE: Pursuant to Executive Order No. 20-69, issued by the Office of Governor Ron DeSantis on March 20, 2020, municipalities may conduct meetings of their governing boards without having a quorum ofits members present physically or at any specific location, and utilizing communications media technology such as telephonic or video conferencing, as provided by Section 120.54(5)(b )2, Florida Statutes. The Village ofEstero held this virtual public...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2020-04-22%20Council%20Meeting%20Approved%20Minutes.pdf
181,2021-03-03,Williams Road Bicycle & Pedestrian Improvements - Concept Design Contract,Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Williams Road Bicycle & Pedestrian Improvements - Concept Design Contract. Action: Approved the Williams Road Bicycle and Pedestrian Improvements - Concept Design contract with Banks Engineering under Supplemental Task Authorization (STA) - 01 Contract EC 2020-56 Miscellaneous Professional Services to perform a suite of design services for the Bicycle & Pedestrian improvements along Williams Road, between US 41 and Three Oaks Parkway, approve a 10% contingency for additional services that may...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/0232021%20minutes.pdf
1089,2015-11-13,"approved as presented: December 16, 2015 Village Council Special Meeting Minutes - Novembe",Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"approved as presented: December 16, 2015 Village Council Special Meeting Minutes - November 13, 2015 Nicholas Batos Mayor Page 3 of3 VILLAGE COUNCIL WORKSHOP OF NOVEMER 13, 2015 The Village of Estero Council Workshop was held on this date at the Estero Fire Rescue District Meeting Room, 21500 Three Oaks Parkway, Estero, Florida. Present: Mayor Nick Batos - District 6, Vice-Mayor Howard Levitan - District 2, Councilmember Bill Ribble, District 1, Councilmember Donald Brown - District 3, Counci...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11132015%20minutes.pdf
905,2015-09-23,"approved as presented: October 7, 2015 VILLAGE COUNCIL WORKSHOP OF SEPTEMBER 23, 2015 The ",Three Oaks Parkway,"Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,representative_linear_or_area_point,0.7,nominatim,"Three Oaks Parkway, Villagio, The Reef Student Living, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"approved as presented: October 7, 2015 VILLAGE COUNCIL WORKSHOP OF SEPTEMBER 23, 2015 The Village of Estero Council Workshop was held on this date at the Estero Fire Rescue District Meeting Room, 21500 Three Oaks Parkway, Estero, Florida. Present: Mayor Nick Batos - District 6, Vice-Mayor Howard Levitan - District 2, Councilmember Bill Ribble, District 1, Councilmember Donald Brown - District 3, Councilmember Katy Errington - District 4, Councilmember Jim Boesch - District 5, and Councilmembe...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/09232015%20minutes.pdf
394,2022-05-04,Additional US 41Landscape Maintenance,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Additional US 41Landscape Maintenance. Action: Approve Misc. Contractor Services contract EC 2019-66 STA 21 with P & T Lawn & Tractor Services for $109,872 to replace trees along US 41 and provide additional landscape maintenance work on medians 22-24, approve a contingency fund amount of $11,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of E...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/05042022%20minutes.pdf
1249,2019-02-20,Amendment One ~ Contract for US 41 Landscape Design Recommended,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Amendment One ~ Contract for US 41 Landscape Design Recommended. Action: Move to approve Amendment One to Contract EC 2018-06 with Kimley-Horn and Associates, Inc. to add Task 6 - Additional FDOT Coordination/Design Variation Submittal for the US 41 Landscape Design project. Financial Impact: Task 6 will be performed for the additional lump sum fee of $9,500. Questions or Comments: None",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-02-20%20Council%20Meeting%20Approved%20Minutes.pdf
1250,2019-02-20,Amendment One ~ Contract for US 41 Landscape Design Recommended,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Amendment One ~ Contract for US 41 Landscape Design Recommended. Action: Move to approve Amendment One to Contract EC 2018-06 with Kimley-Horn and Associates, Inc. to add Task 6 - Additional FDOT Coordination/Design Variation Submittal for the US 41 Landscape Design project",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-02-20%20Council%20Meeting%20Approved%20Minutes.pdf
741,2017-08-02,"Questions or Comments: Vice Mayor Ribble and Councilmember Errington. It was noted that the Village went out for bids, none were received, and the issue requires immediate attention",US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Questions or Comments: Vice Mayor Ribble and Councilmember Errington. It was noted that the Village went out for bids, none were received, and the issue requires immediate attention. Action: Adopted Resolution No. 2017-23 Authorizing the Waiving of Competitive Bidding Procedures and Authorizing the Village Manager to Execute a Contract for Emergency Replacement of the Culvert, Abutments, and Related Ditching for the Stonnwater Conveyance System under Broadway Avenue West, near US 41, with a C...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/080217%20Council%20Meeting%20Approved%20Minutes.pdf
312,2021-04-07,US 41 Landscape Improvements RFB 2021-02,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"US 41 Landscape Improvements RFB 2021-02. Action: Approved award of Request for Bids No. RFB 2021-02, US 41 Landscape Improvements Broadway East to Vintage Parkway and Coconut Road to Fountain Lakes Boulevard to P & T Lawn and Tractor Service, Inc. at a Grand Total Cost of $118,075, approve a contingency fund amount of $11,800 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract and any...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/04072021%20minutes.pdf
1296,2019-06-26,"US 41 Landscape Improvements RFB 2019-05 and Resolution No. 2019-07 A Resolution of the Village Council of the Village ofEstero, Florida, Approving the First Budget Amendment for Fiscal Year 2018-2019; and Providing an Effective Date",US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"US 41 Landscape Improvements RFB 2019-05 and Resolution No. 2019-07 A Resolution of the Village Council of the Village ofEstero, Florida, Approving the First Budget Amendment for Fiscal Year 2018-2019; and Providing an Effective Date. Action: (1) Adopted Resolution No. 2019-07 Approving the First Budget Amendment for Fiscal Year 201 8-2019; and Providing an Effective Date. (2) Approved award of Request for Bids No. RFB 2019-05, US 41 Landscape Improvements to Superior Landscaping & Lawn Servi...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-06-26%20Council%20Meeting%20Approved%20Minutes.pdf
122,2024-02-07,US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract. Action: Approved EC 2019-66 STA-42 in the amount of $236,405 for P & T Lawn & Tractor Services, Inc. to install landscaping along US 41 from Williams Road to south of Estero Parkway, approve a $23,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on beh...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/02072024%20minutes.pdf
1380,2020-01-08,"Consider Settlement Agreement between CHHCLA Investments, LLC and the Village ofEstero Pertaining to Property at 20170 South Tamiami Trail, at the Intersection of US 41 and Trailside Drive",US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Consider Settlement Agreement between CHHCLA Investments, LLC and the Village ofEstero Pertaining to Property at 20170 South Tamiami Trail, at the Intersection of US 41 and Trailside Drive. Action: Approved the settlement agreement between CHHCLA Investments, LLC and the Village of Estero pertaining to property at 20170 South Tamiami Trail, at the intersection ofUS 41 and Trailside Drive. Village Council Meeting Notes - January 8, 2020 Page 4 of6",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2020-01-08%20Council%20Meeting%20Approved%20Minutes.pdf
767,2015-09-03,"approved by the ECCL members present at the August 28, 2015 meeting related to including a",US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"approved by the ECCL members present at the August 28, 2015 meeting related to including a list of civic, recreational and arts, and entertainment assets in the section of the Village Center south of Corkscrew Road and. expanded public, bike, and pedestrian access to the Estero River, improved integration of the Koreshan State Site and the Boomer/future State park property with the historic and river access properties in the Old Estero area north of the Estero River into an expanded Village C...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/090315%20Regular%20Meeting%20Approved%20Minutes.pdf
227,2022-03-16,Village-initiated rezoning and Comprehensive Plan Amendment,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Village-initiated rezoning and Comprehensive Plan Amendment. Action: Approved initiation of a rezoning and Comprehensive Plan Amendment for property south of Estero River, East of US 41 and north of Corkscrew Road",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/03162022%20minutes.pdf
793,2023-09-07,EC 2019-66 STA 40: US 41 Medians 6-12 Landscaping Contract,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"EC 2019-66 STA 40: US 41 Medians 6-12 Landscaping Contract. Action: Approved award Misc. Contractor Services contract EC 2019-66 STA 40 with P & T Lawn & Tractor Services for $254,934 to install new landscaping within US 41 Medians 6-12, approve a contingency fund amount of $25,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/09072023%20minutes.pdf
66,2021-01-20,"RFB 2021-01 Mowing, Landscape, and Irrigation Maintenance",US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"RFB 2021-01 Mowing, Landscape, and Irrigation Maintenance. Action: Approved Motion to approve award of Request for Bid No. RFB 2021-01, Mowing, Landscape, and Irrigation Maintenance for the Village of Estero to P & T Lawn and Tractor Service, Inc. to provide mowing, landscape, and irrigation maintenance services as provided in the contract for a one-year period, at a rate of $127,075.00 per year, authorize the Village Manager to renegotiate and execute the renewal of this contract for three a...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/01202021%20minutes.pdf
707,2021-07-21,"Approved award Request for Bid No. RFB 2021-01, Mowing, Landscape, and Irrigation Maintena",US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Approved award Request for Bid No. RFB 2021-01, Mowing, Landscape, and Irrigation Maintenance for the Village of Estero to P & T Lawn and Tractor Service, Inc. to provide mowing, landscape, and irrigation maintenance services for US 41 Median Landscaping as provided in the contract for a one-year period, at a rate of $260,854.20 per year. Authorize the Village Manager to renegotiate and execute the renewal of this contract for three additional one-year terms under the same terms and condition...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/07212021%20Minutes.pdf
1290,2019-06-05,"Joint Participation Agreement (JPA) with State of Florida, Department of Transportation Resolution No. 2019-05 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Joint Participation Agreement (JPA) for the US 41 L...",US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Joint Participation Agreement (JPA) with State of Florida, Department of Transportation Resolution No. 2019-05 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Joint Participation Agreement (JPA) for the US 41 Landscape. Action: Adopted Resolution No. 2019-05 approving the Joint Participation Agreement (JPA) for the US 41 Landscape Improvements Project",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-06-05%20Council%20Meeting%20Approved%20Minutes.pdf
1433,2023-03-15,US 41 Medians 1-5 Landscaping Contract,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"US 41 Medians 1-5 Landscaping Contract. Action: Approved miscellaneous Contractor Services contract EC 2019- 66 STA 36 with P&T Lawn & Tractor Services to install landscaping within US 41 Medians 1-5, including a 10% contingency",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/3152023%20minutes.pdf
1036,2023-11-01,US 41 North Monument Sign Contract,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"US 41 North Monument Sign Contract. Action: Approved EC 2019-66 Supplemental Task Authorization (STA) - 42 for the engagement of P&T Lawn and Tractor to construct and install a monument sign on US 41 at a total cost of $66,675, approve a contingency fund amount of $6,700 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11012023%20minutes.pdf
190,2023-03-01,US 41 Southern Monument Sign Contract,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"US 41 Southern Monument Sign Contract. Action: Approves Supplemental Task Authorization (STA)-34 under contract EC 2019-06 to P & T Lawn and Tractor Service, Inc. to construct and install a monument sign on US 41 at a total cost of $69,968, approve a contingency fund amount of $7,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/03012023%20minutes.pdf
726,2017-07-26,Approved second reading and adopt Ordinance No. 2017-02 Approving Zoning and DRI Developme,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Approved second reading and adopt Ordinance No. 2017-02 Approving Zoning and DRI Development Order Amendments for the Coconut Point Mixed Use Planned Development and Development of Regional Impact for Property Bounded by US 41 on the West, Williams Road on the North, Seminole Gulf Railroad Right-of-Way on the East and the Southern Boundary for the Village of Estero Limits, subject to all conditions and revisions, as stated in the ordinance. The conditions and deviations include, but are not l...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/072617%20Zoning%20and%20DRI%20Development%20Order%20Hearing%20Approved%20Minutes.pdf
181,2021-03-03,Williams Road Bicycle & Pedestrian Improvements - Concept Design Contract,US 41 / Tamiami Trail,"US 41, Estero, FL",26.4400826,-81.8108702,representative_linear_or_area_point,0.7,nominatim,"South Tamiami Trail, Cypress Bend RV Resort, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Williams Road Bicycle & Pedestrian Improvements - Concept Design Contract. Action: Approved the Williams Road Bicycle and Pedestrian Improvements - Concept Design contract with Banks Engineering under Supplemental Task Authorization (STA) - 01 Contract EC 2020-56 Miscellaneous Professional Services to perform a suite of design services for the Bicycle & Pedestrian improvements along Williams Road, between US 41 and Three Oaks Parkway, approve a 10% contingency for additional services that may...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/0232021%20minutes.pdf
1082,2024-11-06,Williams Road Easement Acquisition Services Contract,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Williams Road Easement Acquisition Services Contract. Action: Approved EC 2024-06 STA -07 in the amount of $97,500 for Florida Acquisition & Appraisal Inc. to provide acquisition services for the Williams Road ditch, approve a $9,750 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and t...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11062024%20minutes.pdf
122,2024-02-07,US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract. Action: Approved EC 2019-66 STA-42 in the amount of $236,405 for P & T Lawn & Tractor Services, Inc. to install landscaping along US 41 from Williams Road to south of Estero Parkway, approve a $23,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on beh...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/02072024%20minutes.pdf
1240,2019-02-06,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS",Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS. Action: Approve Supplemental Task Authorization (STA) -1 under CN 2018-02 Miscellaneous Professional Services to Stantec Consulting Services, Inc. to perform a suite of design and permitting services for the Corkscrew Road Traffic Signal Design Project. (c) Design and Permitting Services for Williams Road at Estero High School Turn Lane Improvements CN 2018-04 Recommended",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-02-06%20Council%20Meeting%20Approved%20Minutes.pdf
972,2025-10-15,State Funding Requests - 2026 Fiscal Year,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"State Funding Requests - 2026 Fiscal Year. Action: Approved Village Staff and the Villages Lobbyists to request state funding for the following projects and funding amounts Sunny Goves Utility Extension Project - $800,000 Estero SportsPark Reuse Water Main Extension and Storage Tank - $800,000 Estero Parkway Reuse Water Main Extension - $800,000 Williams Road and Atlantic Gulf Drive Improvements - $800,000",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/10152025.pdf
