ProjectName,MeetingType,MeetingDate,MeetingYear,Status,Finalized,InProgress,InProgressNote,ActionTaken,StartTime,StaffCode,Title,MinutesURL,DocDate,LocationName,Latitude,Longitude
BERT Rail Trail,Regular Council Meeting,2017-05-17,2017,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2017-05-17,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/051717%20Council%20Meeting%20Approved%20Minutes.pdf,2017-05-17,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2017-05-15,2017,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2017-05-15,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/051517%20Council%20Meeting%20Approved%20Minutes.pdf,2017-05-15,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-08-31,2016,Accepted,Yes,No,,"Endorsed the revised Caloosahatchee Watershed Regional Water Management Issues White Paper, dated July 15, 2016, and authorized the Mayor to sign a letter indicating | Adopted Resolution No. 2016-23. | Approved the request for the Mayor to sign a letter of support for the Edward Byrne Memorial Justice Assistance Grant (JAG) | Approved the agreement between the Village ofEstero and LaRue Planning & Management Services, Inc. | Continued to next | Approved the agreement as amended, between the Village of Estero and Nancy Stroud of Lewis Stroud & Deutsch, PL, for continuing legal services related to land use matters, including legal assistance with the Comprehensive Plan",9:30 AM,,Regular Council Meeting — 2016-08-31,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/083116%20Council%20Meeting%20Approved%20Minutes.pdf,2016-08-31,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-08-17,2016,Accepted,Yes,No,,Approved Ordinance No. 2016-06. | Approved Ordinance No. 2016-06. | Approved first reading of Ordinance No. 2016-07 and advanced to second reading and | Adopted Resolution No. 2016-11. | Adopted Resolution No. 2016-12. | Adopted Resolution No. 2016-13.,9:31 AM,,Regular Council Meeting — 2016-08-17,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/081716%20Council%20Meeting%20Approved%20Minutes.pdf,2016-08-17,BERT Rail Trail Corridor,26.4339,-81.8157
Corkscrew Road Widening,Regular Council Meeting,2016-06-08,2016,Accepted,Yes,No,,"Review proposed Budget for Fiscal Year 2020-2021 Financial Impact: The proposed budget will provide funding for the Fiscal Year 2020-2021 | Adopted Resolution No. 2020-13 | Approve Resolution 2020-12 Naming the Lee County Supervisor of Elections as the Village ofEstero's Qualifying Official and authority for the Village Manager to enter into the attached agreement with the Lee County Supervisor of Elections, which is an expansion of the existing interlocal agreement between the parties. | Approve the WCI/Lennar Transportation Impact Fee Credit Agreement between WCVLennar and the Village of Estero for the Pelican Colony Traffic Signal. Authorize the Mayor to execute this agreement on behalf of the Village ofEstero | Approved the WCI/Lennar Transportation Impact Fee Credit Agreement between WCI/Lennar and the Village ofEstero for the Pelican Colony Traffic Signal. Authorize the Mayor to execute this agreement on behalf of the Village ofEstero | Approved the Interlocal Agreement between Lee County and the Village of Estero for Corkscrew Road/Puente Lane Traffic Signal. Authorize the Mayor to execute this agreement on behalf of the Village ofEstero",9:30 AM,td/SS,Regular Council Meeting — 2016-06-08,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/060816%20Council%20Workshop%20Approved%20Minutes.pdf,2016-06-08,Corkscrew Road Corridor,26.4386,-81.8084
BERT Rail Trail,Regular Council Meeting,2016-06-08,2016,Accepted,Yes,No,,Adopted Resolution No. 2017-02. | Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritchard Construction LLC as amended. | Approved the Traffic Signal Maintenance Agreement with Lee County | Passed first reading and set second reading and | Passed second reading and adopted Ordinance No. 2016-15. | Passed second reading and adopted Ordinance No. 2016-16.,9:30 AM,,Regular Council Meeting — 2016-06-08,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/060816%20Council%20Workshop%20Approved%20Minutes.pdf,2016-06-08,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-06-01,2016,Accepted,Yes,No,,"Adopted Ordinance No. 2016-05, amending the Commercial Planned Development Zoning Resolution No. Z-09-037, Section 2.B, as revised by including a statement that this approval is unique to this particular petition and is not to be considered a precedent in other matters. | Approved first reading of Ordinance No. 2016-06 and advanced to second reading and | Adopted Resolution No. 2016-10 establishing a Village Credit Card Account with SunTrust. | Awarded RFP 2016-01 -Village Traffic Study to Kimley-Horn and authorized the Village Manager, with the assistance of | Approved the letter of support to be sent to Office of Environmental Services Division of State Lands, Department of Environmental Protection as revised with the language suggested by Mayor Batos. | No one on the",9:30 AM,,Regular Council Meeting — 2016-06-01,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/060116%20Council%20Meeting%20Approved%20Minutes.pdf,2016-06-01,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-05-24,2016,Accepted,Yes,No,,No action found,5:30 PM,,Regular Council Meeting — 2016-05-24,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/052416%20Council%20Workshop%20Meeting%20Approved%20Minutes.pdf,2016-05-24,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-05-18,2016,Accepted,Yes,No,,"Accepted Roger Strelow's resignation, with thanks from the",9:30 AM,,Regular Council Meeting — 2016-05-18,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/051816%20Council%20Meeting%20Approved%20Minutes.pdf,2016-05-18,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-05-04,2016,Accepted,Yes,No,,Passed first reading and transmittal of Ordinance No. 2016-04.,10:00 AM,,Regular Council Meeting — 2016-05-04,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/050416%20Council%20Meeting%20Approved%20Minutes.pdf,2016-05-04,BERT Rail Trail Corridor,26.4339,-81.8157
Corkscrew Road Widening,Regular Council Meeting,2016-04-20,2016,Accepted,Yes,No,,"Adopted Ordinance No. 2016-02 as amended. | Accepted all submissions, appointed the Village Manager, Finance | Accepted all submissions, appointed the Village Manager, Finance Director and Community Development Director as the interview committee, directed the committee to interview each firm (these would be posted and | Awarded the bid to ProAudio Services with the recommended add-ons. | Authorized the Village Manager to submit a letter to Lee County requesting support for traffic control for Bella Terra and Corkscrew Road, the sidewalk project on Estero Parkway, and resurfacing Estero Parkway. | Approved commencing",10:00 AM,,Regular Council Meeting — 2016-04-20,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/042016%20Council%20Meeting%20Approved%20Minutes.pdf,2016-04-20,Corkscrew Road Corridor,26.4386,-81.8084
BERT Rail Trail,Regular Council Meeting,2016-04-06,2016,Accepted,Yes,No,,"Approved continuing to a date certain, March 23, 2016.",10:00 AM,,Regular Council Meeting — 2016-04-06,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/040616%20Council%20Meeting%20Approved%20Minutes.pdf,2016-04-06,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-03-16,2016,Accepted,Yes,No,,"Appointed Robert King as Village CAC Representative to MPO. | Accepted the letter of resignation from Jeffrey Mass dated January 12, 2016 and directed the Village Clerk to advertise the vacancy and solicit applications. | Adopted Resolution 2016-05 as amended. | Authorized the Mayor to sign the letter and approved and endorsed the white paper entitled ""Caloosahatchee Watershed Regional Water Management Issues."" | Adopted Resolution No. 2016-04.",10:00 AM,,Regular Council Meeting — 2016-03-16,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/031616%20Council%20Meeting%20Approved%20Minutes.pdf,2016-03-16,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-02-10,2016,Accepted,Yes,No,,"Directed Village Land Use Attorney Nancy Stroud to investigate the merits | Continued deliberations to 9:00 a.m. on January 20, 2016.",2:01 PM,,Regular Council Meeting — 2016-02-10,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/021016%20Council%20Regular%20Meeting%20Approved%20Minutes.pdf,2016-02-10,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2016-01-20,2016,Accepted,Yes,No,,Approved first reading of Ordinance No. 2016-01. | Adopted Resolution No. 2016-01. | Adopted Resolution No. 2016-02. | Adopted Resolution No. 2016-03. | No action required. 8.,10:00 AM,,Regular Council Meeting — 2016-01-20,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/01202016%20minutes.pdf,2016-01-20,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-12-16,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-12-16,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/121615%20Regular%20Meeting%20Approved%20Minutes.pdf,2015-12-16,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-12-11,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-12-11,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/121115%20Workshop%20Approved%20Minutes.pdf,2015-12-11,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-09-03,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-09-03,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/090315%20Regular%20Meeting%20Approved%20Minutes.pdf,2015-09-03,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-08-10,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-08-10,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/081015%20Regular%20Meeting%20Approved%20Minutes.pdf,2015-08-10,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-07-22,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-07-22,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/072215%20Workshop%20Approved%20Minutes.pdf,2015-07-22,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-07-15,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-07-15,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/071515%20Regular%20Meeting%20Approved%20Minutes.pdf,2015-07-15,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-07-10,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-07-10,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/071015%20Workshop%20Approved%20Minutes.pdf,2015-07-10,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-07-01,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-07-01,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/070115%20Regular%20Meeting%20Approved%20Minutes.pdf,2015-07-01,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-06-26,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-06-26,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/062615%20Special%20Meeting%20Approved%20Minutes.pdf,2015-06-26,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-06-24,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-06-24,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/062415%20Workshop%20Approved%20Minutes.pdf,2015-06-24,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-06-17,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-06-17,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/061715%20Regular%20Meeting%20Approved%20Minutes.pdf,2015-06-17,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-06-03,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-06-03,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/060315%20Regular%20Meeting%20Approved%20Minutes.pdf,2015-06-03,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-05-20,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-05-20,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/052015%20Regular%20Meeting%20Minutes.pdf,2015-05-20,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-05-15,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-05-15,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/05152015%20minutes.pdf,2015-05-15,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-05-08,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-05-08,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/05082015%20minutes.pdf,2015-05-08,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-04-24,2015,Accepted,Yes,No,,No action found,10:00 AM,,Regular Council Meeting — 2015-04-24,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/04242015%20minutes.pdf,2015-04-24,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-04-17,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-04-17,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/04172015%20minutes.pdf,2015-04-17,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-04-10,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-04-10,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/041015%20Workshop%20Minutes.pdf,2015-04-10,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-04-07,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-04-07,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/040715%20Workshop%20Minutes.pdf,2015-04-07,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-04-06,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-04-06,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/040615%20Regular%20Meeting%20Minutes.pdf,2015-04-06,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-03-27,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-03-27,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/03272015%20minutes.pdf,2015-03-27,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-03-20,2015,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2015-03-20,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/032015%20Workshop%20Minutes.pdf,2015-03-20,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2015-03-17,2015,Accepted,Yes,No,,No action found,6:30 PM,,Regular Council Meeting — 2015-03-17,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/031715%20Regular%20Meeting%20Minutes.pdf,2015-03-17,BERT Rail Trail Corridor,26.4339,-81.8157
