item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
338,96,Vote,True,,No location name/address matched,"Approved placement of full-page articles in Estero Life Magazine, beginning with the October 1, 2017 issue through September 30, 20"
339,96,Vote,True,,No location name/address matched,"Approved the content of the bid package and authorized the advertisement for competitive solicitation ofRFB 2017-05 Mowing for Village ofEstero Roadways, Step One - Qualifications and Step Two - Pricing"
340,96,Vote,True,,No location name/address matched,Approved the content of the bid package and authorized the advertisement for competitive solicitation ofRFB 2017-07 for Miscellaneous R.O.W. Work for the Village of Estero Right-of-Ways
342,97,Vote,True,,No location name/address matched,Approved Councilmember Batos to participate in the meeting via teleconference
343,97,Unknown,False,,No location name/address matched,Agenda Item l0(a) - Council Rules of Procedure Workshop was moved to Agenda Item 5(
344,97,Administrative,True,,No location name/address matched,Approved the agenda as amended
345,97,Resolution,True,,No location name/address matched,Adopted Resolution No. 2017
346,97,Contract Approval,True,,No location name/address matched,Approved the Interlocal Agreement with Lee County for Natural Resources Services
348,98,Vote,True,,No location name/address matched,Approved the agenda
349,98,Resolution,True,,No location name/address matched,"Adopted Resolution No. 2017-27 as amended, with a final ad valorem operating millage rate of 0. 7798 mills, at 5:39 p.m"
350,98,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Adopted Resolution No. 2017-28, at 5:43 p.m"
351,98,Ordinance,False,,No location name/address matched,Ordinance No. 2017-07 was tabled indefinitely
352,98,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2017
353,98,Ordinance,True,,No location name/address matched,Passed first reading of Ordinance No. 2017
354,98,Resolution,True,,No location name/address matched,Adopted Resolution No. 2017
355,99,Vote,True,,No location name/address matched,Approved the agenda
356,99,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
357,99,Resolution,True,,No location name/address matched,Adopted Resolution No. 2017-19 as revised
358,99,Contract Approval,True,,No location name/address matched,"Approved Amendment One to increase Contract EC 2017-04- Stormwater Master Plan with JR Evans in the amount of $40,0"
359,100,Presentation,False,,No location name/address matched,Waived Council Rules regarding timely receipt of the PowerPoint Presentation and allowed this hearing to go forward
360,100,Ordinance,True,,No location name/address matched,"Motion died due to lack of a second. Questions or Comments: Councilmembers Batos, Levitan, Wilson, and Vice Mayor Levitan. Discussion included the fact that water issues go way beyond one development and the need to look at how water feeds into the Village; it was not fair to hold up this development; the applicant proposed several additional conditions to justify their moving forward, including several elevation requirements; and a suggestion to re-draft the ordinance and move forward"
361,101,Administrative,True,,No location name/address matched,"Approved the agenda as amended, adding agenda item 6"
362,101,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
363,101,Contract Approval,True,,No location name/address matched,Approved the Interlocal Agreement with Lee County for Stray Animal Control Services
364,101,Vote,True,,No location name/address matched,Approved the amended 2018 Village of Estero Legislative Priorities
365,101,Vote,True,,No location name/address matched,"Approved a letter to President Trump regarding continued support for the repairs to the Herbert Hoover Dike and moving forward on the Everglades restoration projects, signed by the Mayor"
366,101,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading and scheduled second reading/public hearing for November 15, 2017, at 9:30 a.m"
367,101,Ordinance,True,,No location name/address matched,"Passed first reading and scheduled second reading/public hearing for November 15, 20"
368,102,Administrative,True,,No location name/address matched,"Approved the agenda as amended, tabling agenda item 5 (b )"
370,102,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Passed second reading and adopted Ordinance No. 2017
371,102,Resolution,True,,No location name/address matched,Adopted Resolution No. 2017
374,103,Discussion,True,,No location name/address matched,Approved the agenda
375,104,Vote,True,,No location name/address matched,Approved the agenda
376,104,Consent Agenda,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved the Consent Agenda
377,104,Vote,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,( 1) Concurred with and approved the ranking of consultants for RFQ 2017-01 Village ofEstero Land Development Code Update as follows: Number 1 - Canin Associates; Number 2 - Clarion Associates; Number 3 - Johnson Engineering; Number 4 - The Mellgren Planning Group; Number 5 - Kimley-Hom and Number 6-Keith & Schnars; and
378,104,Contract Approval,True,,No location name/address matched,Approved the five provided railroad crossing agreements and one provided general agreement
380,104,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Adopted Resolution No. 2017-34, which provides 2017-2018 funding for the remodel of the 2nd floor of Village"
381,104,Contract Approval,True,,No location name/address matched,"Approved the contract and authorized Village Manager to sign the Legal Services Agreement with Smolker, Bartlett, Loeb, Hinds & Sheppard, P.A. for litigation services"
382,105,Vote,True,,No location name/address matched,Approved the agenda
384,106,Vote,True,,No location name/address matched,Approved the agenda
385,106,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
386,107,Vote,True,,No location name/address matched,Approved the agenda
387,108,Vote,True,,No location name/address matched,Approved the agenda with the addition of Agenda Item 6
388,108,Contract Approval,False,,No location name/address matched,"Approve Supplemental Task Authorization (STA) -1 under CN 2018-02 Miscellaneous Professional Services to Stantec Consulting Services, Inc. to perform a suite of design and permitting services for the Corkscrew Road Traffic Signal Design Project"
393,109,Contract Approval,True,,No location name/address matched,"Motion to approve Supplemental Task Authorization (STA)-2 under CN 2018-02 Miscellaneous Professional Services to AIM Engineering & Surveying, Inc. to perform a suite of design services for the Trailside Drive and Poinciana Avenue resurfacing. Financial Impact: The Village of Estero will pay up to $54,202.52 for the proposed services"
394,109,Contract Approval,False,,No location name/address matched,"Move to approve the Village Manager to sign the Memorandum of Agreement. Financial Impact: This represents zero financial impact to the Village (the State of Florida holds the contract with Everbridge, and therefore, any applicable costs of the agreement)"
395,109,Vote,True,,No location name/address matched,"Move to schedule an Attorney/Client Session on February 27, 2019 Pursuant to 286.011(8), Florida Statutes. Motion by: Councilmember Wilson Seconded by: Councilmember Batos"
396,109,Unknown,False,,No location name/address matched,"Move to schedule an Attorney/Client Session on February 27, 2019 Pursuant to 286.011(8), Florida Statutes"
397,109,Contract Approval,False,,No location name/address matched,"Move to approve Amendment One to Contract EC 2018-06 with Kimley-Horn and Associates, Inc. to add Task 6 - Additional FDOT Coordination/Design Variation Submittal for the US 41 Landscape Design project. Financial Impact: Task 6 will be performed for the additional lump sum fee of $9,5"
